Product Number,Product Name,Status
292.449.03,,FALSE
993.056.72,,FALSE
193.057.89,,FALSE
293.057.41,,FALSE
693.057.20,,FALSE
493.001.01,,TRUE
591.275.06,,FALSE
091.285.65,,TRUE
103.469.54,,FALSE
603.469.61,,TRUE
303.469.48,,FALSE
203.469.39,,TRUE
203.469.39-1,,FALSE
603.469.37,,TRUE
203.469.63,,TRUE
603.469.42,,TRUE
603.469.42-1,,FALSE
703.551.15,,TRUE
703.551.39,,TRUE
004.305.47,,TRUE
003.192.58,,FALSE
904.530.87,,TRUE
392.419.42,,TRUE
992.773.44,,TRUE
003.874.88,,TRUE
803.874.89,,TRUE
603.862.59,,TRUE
803.862.58,,TRUE
403.874.86,,TRUE
203.874.87,,TRUE
303.874.77,,TRUE
303.874.82,,TRUE
403.862.60,,TRUE
903.874.84,,TRUE
203.862.61,,TRUE
403.875.04,,TRUE
903.875.06,,TRUE
603.874.85,,TRUE
692.520.76,,TRUE
093.365.50,,TRUE
393.884.58,,TRUE
104.928.51,,TRUE
POANGCHAIR001,,FALSE
103.951.43,,TRUE
803.625.06,,TRUE
301.586.59,,FALSE
291.977.51,,TRUE
004.928.56,,TRUE
593.884.76,,TRUE
901.706.39,,FALSE
492.408.24,,TRUE
404.896.73,,TRUE
292.446.58,,TRUE
191.257.07,,TRUE
991.977.76,,TRUE
291.978.07,,TRUE
291.256.84,,FALSE
203.199.50,,FALSE
293.870.77,,TRUE
104.895.56,,TRUE
403.625.08,,TRUE
903.951.44,,TRUE
903.976.33,,FALSE
403.199.54,,TRUE
302.081.45,,FALSE
094.877.99,,TRUE
192.407.88,,TRUE
391.977.55,,TRUE
691.256.82,,TRUE
803.199.47,,FALSE
11.111.11,,FALSE
604.180.57,,TRUE
402.994.04,,FALSE
791.978.38,,TRUE
303.199.64,,TRUE
003.951.53,,TRUE
103.199.60,,FALSE
004.895.66,,TRUE
803.625.25,,TRUE
502.081.49,,FALSE
792.446.70,,TRUE
901.612.39,,FALSE
092.444.14,,FALSE
002.068.07,,TRUE
402.068.05,,FALSE
902.514.52,,TRUE
905.033.89,,FALSE
292.451.01,,FALSE
092.451.02,,FALSE
692.451.04,,FALSE
111.111.11,,FALSE
103.953.84,,TRUE
501.756.05,,TRUE
203.480.28,,TRUE
901.607.20,,TRUE
904.824.38,,TRUE
204.509.97,,TRUE
903.068.12,,FALSE
203.504.03,,TRUE
602.040.42,,FALSE
704.132.95,,TRUE
702.882.39,,TRUE
604.790.36,,FALSE
704.895.96,,FALSE
504.212.15,,TRUE
404.233.71,,TRUE
301.609.64,,TRUE
402.899.52,,TRUE
903.114.89,,TRUE
201.581.41,,FALSE
904.071.37,,TRUE
701.402.95,,FALSE
903.919.09,,FALSE
602.518.25,,FALSE
905.326.12,,TRUE
503.542.92,,FALSE
703.068.13,,FALSE
703.135.40,,FALSE
002.171.51,,TRUE
602.171.48,,TRUE
802.171.52,,TRUE
604.305.54,,TRUE
903.909.62,,TRUE
003.909.71,,TRUE
102.165.37,,FALSE
102.236.94,,TRUE
104.545.71,,FALSE
004.577.92,,FALSE
003.447.62,,FALSE
504.278.68,,TRUE
504.278.73,,TRUE
292.843.24,,FALSE
392.843.28,,TRUE
004.278.75,,FALSE
104.278.70,,TRUE
603.698.20,,TRUE
602.642.05,,FALSE
002.580.66,,FALSE
004.767.81,,TRUE
305.074.89,,TRUE
602.199.39,,TRUE
302.171.83,,FALSE
202.530.82,,TRUE
602.530.75,,TRUE
601.798.15,,TRUE
704.792.86,,TRUE
304.537.59,,TRUE
304.537.64,,TRUE
404.537.68,,TRUE
703.767.21,,TRUE
904.431.40,,TRUE
703.339.77,,TRUE
804.256.17,,TRUE
603.562.19,,TRUE
303.533.78,,FALSE
602.237.00,,TRUE
804.545.20,,FALSE
504.544.42,,FALSE
304.545.65,,FALSE
192.397.80,,TRUE
404.731.39,,TRUE
703.737.94,,TRUE
201.378.51,,TRUE
204.935.48,,TRUE
502.283.26,,TRUE
202.688.75,,TRUE
503.016.18,,TRUE
703.861.50,,FALSE
302.316.31,,TRUE
202.122.04,,TRUE
704.805.34,,FALSE
204.805.36,,FALSE
804.808.83,,TRUE
004.805.37,,FALSE
604.805.44,,TRUE
402.816.30,,FALSE
790.042.79,,TRUE
902.235.29,,TRUE
104.090.36,,FALSE
104.213.02,,FALSE
804.007.54,,TRUE
301.925.78,,TRUE
203.987.87,,FALSE
202.524.26,,FALSE
304.467.83,,FALSE
804.501.31,,TRUE
904.501.35,,TRUE
304.501.38,,TRUE
302.342.29,,TRUE
302.381.14,,TRUE
703.341.56,,FALSE
904.017.91,,FALSE
803.509.47,,FALSE
703.509.43,,FALSE
003.298.89,,FALSE
004.294.07,,FALSE
004.209.49,,FALSE
604.209.51,,FALSE
492.689.12,,TRUE
392.688.42,,TRUE
403.843.36,,TRUE
292.807.88,,TRUE
101.809.39,,TRUE
903.955.49,,TRUE
703.955.50,,TRUE
603.955.36,,TRUE
603.955.55,,TRUE
003.955.44,,TRUE
803.955.35,,TRUE
603.955.41,,TRUE
703.955.45,,TRUE
002.949.60,,TRUE
904.423.53,,TRUE
704.423.49,,TRUE
304.423.46,,TRUE
004.423.43,,TRUE
093.117.38,,FALSE
004.609.35,,TRUE
102.002.54,,TRUE
104.817.77,,TRUE
103.485.33,,TRUE
303.239.61,,FALSE
002.105.50,,FALSE
901.855.94,,TRUE
202.105.30,,FALSE
904.285.16,,FALSE
004.729.57,,TRUE
204.285.53,,TRUE
101.863.90,,TRUE
502.240.45,,TRUE
801.863.96,,TRUE
702.949.90,,TRUE
902.903.59,,TRUE
004.729.95,,TRUE
602.458.77,,FALSE
004.729.81,,TRUE
104.729.90,,TRUE
703.216.15,,TRUE
103.207.94,,TRUE
403.359.11,,TRUE
403.207.97,,TRUE
203.216.32,,TRUE
303.356.19,,TRUE
803.208.04,,TRUE
903.216.19,,TRUE
603.208.00,,TRUE
004.807.59,,TRUE
303.537.50,,FALSE
703.629.79,,FALSE
104.564.43,,FALSE
004.564.67,,TRUE
803.627.52,,FALSE
102.083.49,,TRUE
293.908.76,,TRUE
394.283.17,,TRUE
194.263.00,,TRUE
404.335.44,,TRUE
704.341.89,,TRUE
104.540.38,,TRUE
394.288.74,,TRUE
404.341.43,,TRUE
804.341.03,,TRUE
994.374.65,,TRUE
794.374.33,,TRUE
494.374.20,,TRUE
794.354.86,,TRUE
993.899.59,,TRUE
393.878.16,,TRUE
693.878.10,,TRUE
893.876.68,,TRUE
693.877.30,,TRUE
293.903.34,,TRUE
093.889.59,,TRUE
293.895.85,,TRUE
093.875.25,,TRUE
293.877.32,,TRUE
193.876.81,,TRUE
493.891.55,,TRUE
993.891.53,,TRUE
204.341.58,,TRUE
704.341.46,,TRUE
504.341.52,,TRUE
104.342.29,,TRUE
004.341.97,,TRUE
004.341.78,,TRUE
204.341.77,,TRUE
304.460.71,,TRUE
304.342.28,,TRUE
304.342.09,,TRUE
804.341.60,,TRUE
704.342.26,,TRUE
004.342.01,,TRUE
504.342.27,,TRUE
404.341.62,,TRUE
904.341.93,,TRUE
904.342.25,,TRUE
204.342.24,,TRUE
104.341.68,,TRUE
104.342.05,,TRUE
904.341.07,,TRUE
604.341.23,,TRUE
104.341.11,,TRUE
704.341.27,,TRUE
304.341.29,,TRUE
304.341.05,,TRUE
104.341.25,,TRUE
004.341.21,,TRUE
204.341.01,,TRUE
404.341.19,,TRUE
104.540.38-1,,FALSE
104.540.38-2,,FALSE
104.540.38-3,,FALSE
104.540.38-4,,FALSE
104.540.38-5,,FALSE
104.540.38-6,,FALSE
393.920.83,,FALSE
393.920.78,,FALSE
993.921.36,,FALSE
193.914.71,,FALSE
793.921.23,,FALSE
193.921.02,,FALSE
493.914.41,,FALSE
304.369.63,,TRUE
604.369.66,,TRUE
493.913.04,,FALSE
304.728.28,,TRUE
704.728.31,,TRUE
293.899.53,,TRUE
804.335.23,,TRUE
493.891.98,,FALSE
793.890.12,,TRUE
293.878.12,,TRUE
293.880.72,,TRUE
893.963.52,,TRUE
293.878.07,,TRUE
593.897.96,,TRUE
293.897.93,,TRUE
693.896.92,,TRUE
593.896.64,,TRUE
893.898.08,,TRUE
093.962.47,,TRUE
393.876.56,,TRUE
793.892.86,,FALSE
193.888.74,,FALSE
505.213.90,,TRUE
093.056.62,,TRUE
194.520.49,,TRUE
993.057.52,,TRUE
293.056.99,,TRUE
094.496.27,,TRUE
194.496.22,,TRUE
394.421.58,,TRUE
594.496.96,,TRUE
602.238.99,,FALSE
693.056.21,,TRUE
593.056.26,,TRUE
294.495.89,,TRUE
505.190.33,,TRUE
503.283.02,,FALSE
904.544.78,,TRUE
603.283.06,,FALSE
204.544.86,,TRUE
404.544.90,,TRUE
705.190.70,,TRUE
705.189.90,,TRUE
005.190.59,,TRUE
992.524.85,,TRUE
803.725.05,,FALSE
292.413.44,,TRUE
303.725.22,,FALSE
003.725.28,,FALSE
192.412.88,,TRUE
503.725.35,,TRUE
103.725.37,,TRUE
903.674.43,,TRUE
203.674.46,,TRUE
503.668.41,,TRUE
703.667.60,,TRUE
703.667.60-1,,FALSE
703.667.60-2,,FALSE
503.667.75,,TRUE
403.667.90,,TRUE
703.667.79,,TRUE
303.667.81,,TRUE
003.667.92,,TRUE
792.411.10,,TRUE
492.413.43,,TRUE
492.410.60,,TRUE
392.410.65,,TRUE
703.473.52,,TRUE
102.559.01,,TRUE
003.874.69,,TRUE
203.874.73,,TRUE
003.875.82,,TRUE
603.875.84,,TRUE
101.633.36,,FALSE
004.114.26,,TRUE
491.297.99,,FALSE
690.338.09,,FALSE
390.335.42,,FALSE
193.159.34,,FALSE
702.803.18,,FALSE
302.802.97,,FALSE
004.704.30,,FALSE
102.800.81,,FALSE
702.800.78,,FALSE
802.893.23,,FALSE
802.893.18,,FALSE
603.197.45,,FALSE
004.268.09,,TRUE
803.925.46,,TRUE
303.600.10,,TRUE
303.004.17,,TRUE
003.004.33,,TRUE
305.118.44,,TRUE
503.598.45,,TRUE
303.598.27,,TRUE
603.618.95,,TRUE
004.569.57,,TRUE
104.569.71,,TRUE
304.928.12,,TRUE
401.652.06,,FALSE
001.963.56,,FALSE
101.963.51,,TRUE
703.883.14,,TRUE
901.963.52,,FALSE
902.016.74,,TRUE
703.721.53,,FALSE
602.017.41,,FALSE
403.688.31,,FALSE
203.688.32,,TRUE
401.378.12,,TRUE
404.735.73,,TRUE
104.735.79,,TRUE
004.395.62,,TRUE
503.843.31,,FALSE
503.381.41,,FALSE
003.421.74,,FALSE
601.808.85,,TRUE
194.408.48,,TRUE
494.408.37,,TRUE
604.550.83,,TRUE
604.642.09,,FALSE
104.642.02,,FALSE
192.178.01,,FALSE
992.178.97,,FALSE
092.179.05,,FALSE
303.361.43,,FALSE
303.361.95,,FALSE
304.269.16,,FALSE
402.422.81,,TRUE
602.916.33,,TRUE
602.577.66,,FALSE
502.572.48,,FALSE
202.680.07,,FALSE
402.640.13,,FALSE
702.918.59,,TRUE
703.942.68,,FALSE
303.216.17,,TRUE
592.165.88,,TRUE
292.846.68,,TRUE
592.170.69,,FALSE
692.166.96,,TRUE
490.236.13,,FALSE
702.605.65,,FALSE
801.576.19,,FALSE
502.341.86,,TRUE
393.248.19,,FALSE
604.585.62,,FALSE
304.585.54,,FALSE
603.859.81,,FALSE
903.860.07,,FALSE
803.859.99,,FALSE
903.860.31,,FALSE
404.287.07,,TRUE
702.747.46,,TRUE
203.935.01,,FALSE
701.705.03,,TRUE
302.517.99,,TRUE
803.604.80,,FALSE
601.933.45,,FALSE
703.208.14,,FALSE
392.397.36,,FALSE
592.847.80,,FALSE
792.919.68,,TRUE
392.277.57,,TRUE
292.277.53,,TRUE
493.266.10,,TRUE
903.629.64,,TRUE
803.811.33,,TRUE
704.979.59,,TRUE
804.463.75,,TRUE
904.375.30,,TRUE
705.311.66,,TRUE
301.634.63,,TRUE
502.477.49,,TRUE
304.612.31,,TRUE
304.608.92,,TRUE
701.581.91,,TRUE
301.619.30,,TRUE
504.179.30,,FALSE
402.454.30,,FALSE
802.454.28,,FALSE
603.224.08,,FALSE
603.224.13,,FALSE
602.454.29,,FALSE
202.454.26,,FALSE
505.191.51,,TRUE
590.462.61,,FALSE
103.578.67,,FALSE
703.161.81,,FALSE
803.424.34,,FALSE
703.336.23,,FALSE
202.645.18,,FALSE
192.878.27,,TRUE
304.245.97,,TRUE
504.246.00,,TRUE
204.245.88,,TRUE
103.875.86,,TRUE
303.736.25,,TRUE
604.127.67,,FALSE
704.163.12,,FALSE
001.925.94,,TRUE
902.558.98,,TRUE
002.579.72,,FALSE
403.170.78,,TRUE
602.332.47,,FALSE
105.302.64,,TRUE
405.302.67,,TRUE
60.233.247,,FALSE
802.332.51,,FALSE
402.332.53,,FALSE
301.916.73,,FALSE
204.586.44,,TRUE
303.196.38,,FALSE
303.445.91,,FALSE
403.445.95,,FALSE
803.113.38,,TRUE
903.530.78,,TRUE
402.499.61,,TRUE
703.530.79,,TRUE
302.450.44,,TRUE
403.741.39,,FALSE
602.717.29,,FALSE
903.408.92,,FALSE
602.454.10,,FALSE
203.527.94,,TRUE
903.527.95,,TRUE
703.527.96,,TRUE
703.994.02,,FALSE
403.994.08,,FALSE
191.805.53,,FALSE
392.526.38,,FALSE
692.526.89,,FALSE
392.526.62,,FALSE
292.656.17,,FALSE
092.795.97,,FALSE
692.661.15,,FALSE
492.528.69,,FALSE
092.764.62,,FALSE
292.527.90,,FALSE
192.529.79,,FALSE
801.651.53,,FALSE
201.651.70,,FALSE
201.651.65,,FALSE
603.869.90,,FALSE
401.651.69,,FALSE
301.651.98,,FALSE
203.513.32,,FALSE
403.513.31,,FALSE
201.652.07,,FALSE
992.687.64,,FALSE
502.332.57,,FALSE
404.219.18,,FALSE
903.032.91,,TRUE
503.037.21,,FALSE
601.378.54,,FALSE
302.806.93,,TRUE
802.806.95,,FALSE
402.576.06,,TRUE
002.665.04,,FALSE
002.498.97,,FALSE
702.665.05,,FALSE
305.003.17,,TRUE
802.886.39,,FALSE
503.398.95,,FALSE
691.542.07,,FALSE
602.240.97,,TRUE
602.172.33,,TRUE
604.544.94,,TRUE
002.239.01,,FALSE
903.283.24,,FALSE
704.544.98,,TRUE
203.283.32,,FALSE
702.238.94,,FALSE
702.239.07,,FALSE
202.239.19,,FALSE
905.190.12,,TRUE
001.651.28,,TRUE
801.651.29,,TRUE
498.984.16,,TRUE
303.544.67,,FALSE
403.544.62,,FALSE
891.985.78,,TRUE
003.544.59,,TRUE
091.985.15,,TRUE
104.559.00,,TRUE
703.509.38,,TRUE
804.709.97,,FALSE
304.971.93,,TRUE
103.501.11,,TRUE
004.567.59,,TRUE
504.806.86,,TRUE
093.362.63,,FALSE
993.362.68,,FALSE
901.608.62,,TRUE
101.608.61,,TRUE
002.905.99,,TRUE
602.426.66,,TRUE
502.426.57,,TRUE
202.905.98,,TRUE
201.609.50,,TRUE
801.609.52,,TRUE
701.619.28,,TRUE
901.609.56,,TRUE
501.609.58,,TRUE
802.990.63,,TRUE
104.591.54,,TRUE
M.TV.23751.4,,FALSE
504.022.74-1,,FALSE
504.022.74-2,,FALSE
503.561.92,,TRUE
003.426.59,,TRUE
203.521.19,,TRUE
403.521.18,,TRUE
603.521.17,,TRUE
803.521.16,,TRUE
503.521.13,,TRUE
003.521.15,,TRUE
303.521.14,,TRUE
701.362.03,,TRUE
001.693.05,,TRUE
802.525.79,,FALSE
902.525.74,,FALSE
204.662.86,,TRUE
104.662.82,,TRUE
604.662.89,,FALSE
304.662.76,,FALSE
204.640.32,,TRUE
601.693.12,,TRUE
001.416.70,,TRUE
401.416.73,,TRUE
501.362.04,,TRUE
103.080.04,,TRUE
692.266.76,,TRUE
492.266.77,,TRUE
492.267.62,,FALSE
093.380.59,,FALSE
892.265.43,,TRUE
292.267.58,,TRUE
793.295.27,,TRUE
992.267.31,,TRUE
592.265.54,,TRUE
493.294.30,,TRUE
193.304.68,,TRUE
092.265.56,,TRUE
692.266.62,,TRUE
793.293.82,,TRUE
893.288.05,,TRUE
803.520.17,,TRUE
803.521.21,,TRUE
992.265.71,,TRUE
793.287.83,,TRUE
393.376.33,,TRUE
701.340.82,,FALSE
604.542.91,,FALSE
504.747.89,,TRUE
904.748.72,,TRUE
003.209.02,,TRUE
104.103.27,,FALSE
392.846.63,,TRUE
392.727.21,,TRUE
204.103.36,,TRUE
502.963.58-1,,FALSE
502.963.58-3,,FALSE
703.553.99,,FALSE
103.553.97,,FALSE
603.775.37,,FALSE
592.463.21,,FALSE
603.574.74,,TRUE
303.574.75,,FALSE
602.981.25,,TRUE
390.902.69,,TRUE
091.719.50,,TRUE
293.845.97,,TRUE
202.981.27,,TRUE
603.291.98,,TRUE
004.603.51,,TRUE
704.603.57,,TRUE
091.986.38,,TRUE
291.986.37,,TRUE
891.986.44,,TRUE
903.585.42,,TRUE
703.223.04,,TRUE
804.662.93,,TRUE
602.982.34,,TRUE
492.463.69,,FALSE
402.224.43,,TRUE
202.224.44,,TRUE
603.353.16,,FALSE
804.935.12,,TRUE
003.742.59,,FALSE
803.742.60,,FALSE
402.959.29,,TRUE
602.959.28,,TRUE
103.539.25,,FALSE
903.539.26,,FALSE
303.732.77,,TRUE
601.661.39,,TRUE
203.954.25,,TRUE
804.806.80,,TRUE
603.496.72,,TRUE
303.006.29,,FALSE
403.530.52,,TRUE
301.572.35,,FALSE
902.473.18,,TRUE
903.879.88,,TRUE
804.868.23,,TRUE
802.086.71,,TRUE
303.392.26,,TRUE
903.392.28,,FALSE
504.022.74,,TRUE
304.022.46,,TRUE
703.781.12,,FALSE
802.948.76,,FALSE
401.648.29,,FALSE
201.582.02,,FALSE
501.681.48,,FALSE
804.431.26,,FALSE
601.820.40,,TRUE
203.715.23,,TRUE
503.377.21,,TRUE
803.882.57,,TRUE
803.973.08,,TRUE
503.557.48,,FALSE
502.981.83,,TRUE
502.992.86,,TRUE
502.994.51,,TRUE
502.981.40,,TRUE
502.963.58-2,,FALSE
502.963.58,,FALSE
102.963.55,,FALSE
603.657.99,,FALSE
502.450.43,,FALSE
403.427.23,,FALSE
103.427.29,,FALSE
403.355.48,,TRUE
405.219.51,,TRUE
104.153.44,,FALSE
004.403.20,,FALSE
605.248.83,,TRUE
104.017.85,,FALSE
202.711.56,,TRUE
502.711.50,,TRUE
302.711.46,,TRUE
302.712.69,,TRUE
804.624.93,,TRUE
803.987.08,,FALSE
503.602.31,,TRUE
302.070.37,,TRUE
301.652.16,,TRUE
302.603.98,,FALSE
703.604.85,,TRUE
703.604.85-1,,FALSE
703.604.85-2,,FALSE
905.001.59,,TRUE
905.076.22,,TRUE
602.950.23,,TRUE
402.711.55,,TRUE
802.711.20,,FALSE
303.577.86,,TRUE
002.595.13,,FALSE
803.743.40,,TRUE
904.613.51,,TRUE
803.591.89,,TRUE
203.661.16,,TRUE
392.762.29,,TRUE
003.743.39,,TRUE
404.023.83,,TRUE
003.661.17,,FALSE
103.743.29,,TRUE
092.770.32,,FALSE
092.778.76,,FALSE
192.779.13,,FALSE
904.176.69,,FALSE
204.176.82,,FALSE
803.294.80,,FALSE
204.176.96,,FALSE
003.295.49,,FALSE
803.295.45,,FALSE
904.180.27,,FALSE
203.293.36,,FALSE
703.293.72,,FALSE
804.177.02,,FALSE
904.178.48,,FALSE
103.293.32,,FALSE
691.495.98,,FALSE
704.902.22,,TRUE
402.892.78,,TRUE
102.892.94,,TRUE
403.247.24,,TRUE
802.892.38,,TRUE
104.883.83,,TRUE
501.772.56,,TRUE
303.320.17,,TRUE
703.320.15,,TRUE
904.261.12,,TRUE
703.394.94,,TRUE
703.351.08,,TRUE
301.772.57,,TRUE
402.434.69,,TRUE
102.712.27,,TRUE
101.365.12,,TRUE
401.640.75,,TRUE
501.777.27,,TRUE
701.777.26,,TRUE
204.702.45,,TRUE
201.727.50,,FALSE
290.042.86,,FALSE
003.357.29,,FALSE
203.357.28,,FALSE
103.444.55,,TRUE
803.444.52,,TRUE
404.652.19,,TRUE
904.667.30,,TRUE
504.653.46,,TRUE
092.846.93,,FALSE
304.667.47,,TRUE
604.653.55,,TRUE
492.847.52,,FALSE
092.955.78,,FALSE
092.849.33,,FALSE
093.160.95,,FALSE
793.062.53,,TRUE
093.183.77,,FALSE
393.066.60,,FALSE
093.067.13,,TRUE
092.849.47,,FALSE
304.667.52,,TRUE
504.653.70,,TRUE
004.667.63,,TRUE
204.653.81,,TRUE
092.996.56,,FALSE
093.161.23,,FALSE
293.062.79,,TRUE
093.165.52,,FALSE
693.067.29,,TRUE
093.165.71,,FALSE
093.159.82,,FALSE
004.687.62,,FALSE
304.092.43,,FALSE
304.456.65,,FALSE
804.687.58,,FALSE
503.510.19,,FALSE
503.510.57,,FALSE
704.687.68,,FALSE
604.687.59,,FALSE
803.510.65,,FALSE
404.687.60,,FALSE
703.510.37,,FALSE
704.094.58,,FALSE
504.687.69,,FALSE
404.456.79,,FALSE
703.510.23,,FALSE
103.510.97,,FALSE
404.095.96,,FALSE
204.687.61,,FALSE
604.457.44,,FALSE
604.961.73,,TRUE
304.687.65,,FALSE
204.961.65,,TRUE
304.687.46,,FALSE
404.961.74,,TRUE
804.961.72,,TRUE
904.958.41,,TRUE
904.958.36,,TRUE
704.687.73,,FALSE
604.687.64,,FALSE
504.101.13,,FALSE
304.653.85,,TRUE
993.925.89,,TRUE
593.925.86,,TRUE
793.925.90,,TRUE
193.925.93,,TRUE
993.212.62,,FALSE
493.926.00,,TRUE
293.925.97,,TRUE
804.428.67,,FALSE
904.428.19,,FALSE
904.895.00,,FALSE
604.428.30,,FALSE
203.971.27,,FALSE
904.668.05,,FALSE
304.666.91,,TRUE
703.971.20,,FALSE
104.984.00,,FALSE
002.133.13,,TRUE
802.502.50,,TRUE
703.034.47,,TRUE
602.213.53,,TRUE
103.034.45,,TRUE
602.153.33,,TRUE
802.133.14,,TRUE
203.058.06,,TRUE
093.201.15,,TRUE
804.726.04,,FALSE
902.97.662,,FALSE
393.377.89,,TRUE
193.377.66,,TRUE
304.691.66,,FALSE
904.691.68,,FALSE
203.294.64,,FALSE
303.294.68,,FALSE
403.293.64,,FALSE
203.293.60,,FALSE
904.178.53,,FALSE
904.998.20,,FALSE
303.294.92,,FALSE
794.146.53,,FALSE
204.201.56,,TRUE
403.751.29,,TRUE
204.201.56-1,,FALSE
204.201.56-2,,TRUE
204.263.42,,TRUE
604.263.40,,TRUE
602.910.58,,FALSE
402.774.64,,TRUE
203.545.14,,TRUE
403.995.40,,TRUE
002.763.05,,TRUE
803.822.36,,FALSE
403.822.57,,FALSE
203.822.39,,FALSE
502.395.94,,TRUE
904.664.57,,TRUE
405.032.35,,FALSE
304.235.74,,TRUE
704.241.28,,TRUE
204.241.35,,TRUE
702.744.40,,TRUE
003.530.54,,FALSE
703.530.55,,FALSE
203.078.67,,TRUE
903.514.80,,FALSE
891.228.52,,TRUE
603.115.65,,TRUE
803.889.74,,TRUE
203.444.50,,TRUE
203.485.75,,TRUE
604.243.55,,TRUE
493.254.32,,FALSE
404.603.49,,FALSE
903.942.34,,TRUE
490.164.86,,FALSE
302.690.49,,FALSE
104.040.05,,FALSE
402.575.26,,FALSE
503.393.67,,TRUE
504.023.54,,TRUE
902.849.71,,FALSE
802.849.95,,FALSE
104.726.07,,TRUE
103.393.31,,TRUE
101.659.29,,FALSE
705.495.81,,TRUE
504.406.19,,FALSE
093.890.20,,FALSE
103.468.69,,FALSE
703.486.67,,FALSE
492.600.82,,FALSE
603.486.63,,FALSE
ZAIREBLUE32,,FALSE
ZAIREBLUE321,,FALSE
ZAIREGREY32,,FALSE
ZAIREGREY321,,FALSE
603.324.45,,FALSE
503.205.70,,TRUE
602.085.30,,FALSE
304.878.01,,TRUE
502.880.37,,FALSE
592.685.63,,FALSE
302.880.43,,FALSE
202.085.32,,FALSE
